Transaction_ID,Cashier_ID,Date_Time,Store_Location,Product,Brand,Quantity,Price_Per_Unit,Total_Price,Payment_Method,Membership_ID
737,CASH_804,2024-08-17 17:00:59,Wien,Eingelegte Gurken,Brand A,2,,,Mobile Payment,
738,CASH_241,2024-08-18 08:44:10,St. Pölten,Eingelegte Gurken,Brand A,3,2.33,6.99,Debit Card,M_3004
739,CASH_429,2024-08-31 21:31:17,Bregenz,Eingelegte Melanzani,Brand A,5,7.4,37.0,Mobile Payment,M_4971
740,CASH_606,2024-07-27 22:04:04,Wien,Eingelegte Melanzani,Brand A,4,4.47,17.88,Debit Card,
741,CASH_878,2024-09-06 16:54:20,Linz,Eingelegte Oliven,Brand D,3,1.95,5.85,Cash,
742,CASH_509,2024-09-18 16:12:49,Innsbruck,Eingelegte Melanzani,Brand C,7,3.76,26.32,Credit Card,
743,CASH_291,2024-07-31 00:57:29,Linz,Eingelegte Melanzani,Brand D,9,3.39,30.51,Credit Card,M_4474
744,CASH_379,2024-09-04 10:03:28,Klagenfurt,Eingelegte Melanzani,Brand A,7,4.8,33.6,Mobile Payment,
745,CASH_211,,Wien,Eingelegte Oliven,Brand B,2,1.48,2.96,Credit Card,M_4911
746,CASH_514,2024-07-29 19:44:45,Villach,Eingelegte Gurken,Brand A,4,8.92,35.68,Mobile Payment,M_3802
747,CASH_851,2024-08-06 22:38:18,Wien,Eingelegte Melanzani,Brand B,9,6.6,59.4,Mobile Payment,M_4909
748,CASH_566,2024-07-22 05:21:57,Graz,Eingelegte Melanzani,Brand D,7,2.6,18.2,Mobile Payment,M_3797
749,CASH_101,2024-09-15 11:30:37,Bregenz,Eingelegte Melanzani,Brand D,2,,,Credit Card,M_5762
750,,2024-07-22 04:49:06,Linz,Eingelegte Oliven,Brand C,8,4.16,33.28,Mobile Payment,M_5153
751,CASH_630,2024-08-15 09:45:21,St. Pölten,Eingelegte Gurken,Brand A,5,7.55,37.75,Credit Card,
752,CASH_350,2024-07-19 11:31:01,St. Pölten,Eingelegte Oliven,Brand D,6,1.8,10.8,Debit Card,M_5487
753,CASH_795,2024-08-27 16:11:16,Klagenfurt,Eingelegte Gurken,Brand D,10,9.95,99.5,Mobile Payment,
754,CASH_565,2024-09-17 03:27:50,St. Pölten,Eingelegte Gurken,Brand C,2,5.49,10.98,Cash,M_3461
755,CASH_598,2024-09-10 21:10:19,Linz,Eingelegte Melanzani,Brand C,1,2.96,2.96,Credit Card,
756,,2024-09-23 00:03:16,Klagenfurt,Eingelegte Gurken,Brand B,2,2.28,4.56,Cash,M_2322
757,CASH_752,2024-08-15 07:51:43,Villach,Eingelegte Gurken,Brand D,2,9.28,18.56,Mobile Payment,
758,CASH_304,2024-09-13 04:43:49,Linz,Eingelegte Melanzani,Brand D,9,3.74,33.66,Mobile Payment,M_8555
759,CASH_552,2024-08-25 03:08:33,Klagenfurt,Eingelegte Oliven,Brand C,8,5.2,41.6,Debit Card,M_1432
760,CASH_905,2024-07-18 19:58:19,Innsbruck,Eingelegte Oliven,Brand C,3,9.1,27.3,Mobile Payment,
761,CASH_881,2024-09-24 00:29:51,Eisenstadt,Eingelegte Gurken,Brand A,2,,,Credit Card,M_2595
762,CASH_224,2024-09-27 10:55:03,St. Pölten,Eingelegte Oliven,Brand A,4,6.06,24.24,Debit Card,
763,CASH_836,2024-07-20 09:40:19,Wien,Eingelegte Gurken,Brand B,2,,,Cash,M_2983
764,CASH_617,2024-07-14 15:01:53,Bregenz,Eingelegte Gurken,Brand A,2,5.35,10.7,Cash,M_9957
765,CASH_542,2024-08-26 21:39:07,Graz,Eingelegte Oliven,Brand A,3,7.7,23.1,Cash,
766,CASH_783,2024-08-30 15:18:18,Salzburg,Eingelegte Oliven,Brand D,6,4.52,27.12,Credit Card,M_7960
767,CASH_694,2024-07-16 18:24:00,Linz,Eingelegte Melanzani,Brand D,1,4.19,4.19,Cash,M_8509
768,CASH_615,2024-08-15 16:54:55,Innsbruck,Eingelegte Gurken,Brand D,9,,,Cash,M_6558
769,CASH_774,2024-07-18 08:50:48,Linz,Eingelegte Gurken,Brand A,8,5.25,42.0,Cash,M_9306
770,CASH_694,2024-07-17 22:20:37,Klagenfurt,Eingelegte Oliven,Brand D,2,,,Cash,
771,,2024-09-25 15:20:48,Innsbruck,Eingelegte Melanzani,Brand B,7,4.78,33.46,Credit Card,
772,CASH_721,2024-07-10 14:48:23,Wien,Eingelegte Melanzani,Brand C,2,4.4,8.8,Cash,
773,CASH_544,2024-07-29 06:47:10,Eisenstadt,Eingelegte Melanzani,Brand A,10,,,Credit Card,
774,CASH_985,2024-08-16 13:36:34,Salzburg,Eingelegte Gurken,Brand B,9,8.49,76.41,Debit Card,M_6840
775,CASH_740,2024-07-18 02:28:27,Villach,Eingelegte Melanzani,Brand A,3,3.68,11.04,Credit Card,M_1843
776,CASH_357,2024-07-29 09:59:53,Villach,Eingelegte Oliven,Brand C,2,2.42,4.84,Mobile Payment,
777,CASH_733,2024-09-17 16:19:25,Wien,Eingelegte Oliven,Brand A,10,9.26,92.6,Mobile Payment,M_1528
778,CASH_660,2024-08-12 01:08:13,Klagenfurt,Eingelegte Oliven,Brand A,4,8.25,33.0,Credit Card,M_2159
779,CASH_590,2024-09-17 02:56:35,Graz,Eingelegte Gurken,Brand A,2,,,Cash,M_8069
780,CASH_126,2024-07-30 00:59:03,Innsbruck,Eingelegte Oliven,Brand D,1,1.47,1.47,Debit Card,M_8040
781,CASH_730,,Klagenfurt,Eingelegte Gurken,Brand B,6,1.52,9.12,Cash,
782,CASH_115,2024-09-07 18:02:51,Innsbruck,Eingelegte Melanzani,Brand A,1,2.63,2.63,Credit Card,M_5001
783,CASH_772,2024-08-20 15:42:07,Salzburg,Eingelegte Melanzani,Brand C,9,7.35,66.15,Mobile Payment,M_4609
784,CASH_769,2024-08-16 17:18:55,Innsbruck,Eingelegte Oliven,Brand C,6,5.53,33.18,Credit Card,M_7731
785,CASH_240,2024-08-05 02:13:58,Eisenstadt,Eingelegte Melanzani,Brand C,9,4.35,39.15,Cash,
786,CASH_956,2024-08-28 03:01:31,Wien,Eingelegte Gurken,Brand C,10,8.44,84.4,Credit Card,
787,CASH_145,2024-07-03 12:24:28,Innsbruck,Eingelegte Melanzani,Brand D,3,5.79,17.37,Mobile Payment,
788,CASH_368,2024-09-16 10:59:53,St. Pölten,Eingelegte Melanzani,Brand A,6,6.59,39.54,Debit Card,M_1935
789,CASH_574,,Villach,Eingelegte Oliven,Brand C,3,5.21,15.63,Cash,
790,CASH_655,2024-08-05 02:15:49,Linz,Eingelegte Gurken,Brand D,1,4.26,4.26,Mobile Payment,M_1202
791,CASH_554,2024-08-11 08:54:11,Bregenz,Eingelegte Melanzani,Brand D,1,9.69,9.69,Debit Card,M_4569
792,CASH_664,2024-07-11 08:57:39,Klagenfurt,Eingelegte Melanzani,Brand D,3,8.08,24.24,Mobile Payment,M_3084
793,CASH_217,2024-09-18 20:03:14,Wien,Eingelegte Melanzani,Brand D,10,5.98,59.8,Cash,
794,CASH_978,,Klagenfurt,Eingelegte Oliven,Brand A,10,1.98,19.8,Debit Card,
795,CASH_797,2024-09-12 11:53:52,Villach,Eingelegte Melanzani,Brand D,5,3.94,19.7,Mobile Payment,M_7686
796,CASH_477,2024-08-07 19:01:10,Wien,Eingelegte Gurken,Brand B,10,,,Cash,M_9368
797,CASH_487,2024-09-13 22:22:13,St. Pölten,Eingelegte Melanzani,Brand B,7,6.84,47.88,Credit Card,M_4679
798,CASH_651,2024-09-19 17:46:26,Salzburg,Eingelegte Oliven,Brand A,10,5.72,57.2,Debit Card,M_4195
799,CASH_886,2024-08-01 10:15:51,Klagenfurt,Eingelegte Melanzani,Brand D,6,2.04,12.24,Cash,M_7716
800,CASH_769,2024-09-03 02:58:23,Bregenz,Eingelegte Oliven,Brand B,8,3.07,24.56,Cash,M_5013
801,CASH_366,2024-09-13 21:08:38,Linz,Eingelegte Gurken,Brand C,2,,,Debit Card,M_3431
802,CASH_115,2024-07-26 05:56:29,Graz,Eingelegte Melanzani,Brand D,5,7.4,37.0,Debit Card,M_3070
803,CASH_235,2024-07-04 22:10:04,Eisenstadt,Eingelegte Oliven,Brand D,7,4.62,32.34,Cash,M_2950
804,CASH_210,2024-08-13 18:38:39,Wien,Eingelegte Melanzani,Brand C,8,6.68,53.44,Debit Card,
805,CASH_939,2024-07-24 23:49:37,Eisenstadt,Eingelegte Melanzani,Brand B,1,4.33,4.33,Debit Card,M_8185
806,CASH_605,2024-08-05 03:14:19,Klagenfurt,Eingelegte Melanzani,Brand D,5,3.87,19.35,Cash,M_1687
807,CASH_688,2024-07-27 13:33:17,St. Pölten,Eingelegte Gurken,Brand A,6,2.07,12.42,Mobile Payment,M_4664
808,CASH_337,2024-08-03 19:48:06,Linz,Eingelegte Melanzani,Brand A,4,5.58,22.32,Cash,
809,CASH_106,2024-09-08 17:51:12,Bregenz,Eingelegte Melanzani,Brand C,4,9.53,38.12,Debit Card,M_9534
810,CASH_965,2024-07-15 22:45:58,Salzburg,Eingelegte Gurken,Brand D,8,8.78,70.24,Mobile Payment,M_2908
811,,2024-07-29 23:04:20,Eisenstadt,Eingelegte Gurken,Brand C,8,5.62,44.96,Credit Card,M_6157
812,CASH_425,2024-07-13 22:50:33,Innsbruck,Eingelegte Oliven,Brand A,1,6.28,6.28,Cash,M_5346
813,CASH_234,2024-07-24 23:31:18,Innsbruck,Eingelegte Oliven,Brand A,9,7.75,69.75,Credit Card,M_9039
814,CASH_369,2024-07-23 01:26:44,St. Pölten,Eingelegte Gurken,Brand B,6,6.91,41.46,Cash,M_4799
815,CASH_465,2024-09-01 20:25:38,Eisenstadt,Eingelegte Gurken,Brand C,2,9.67,19.34,Mobile Payment,M_8326
816,CASH_776,,Salzburg,Eingelegte Gurken,Brand D,3,5.35,16.05,Debit Card,M_4847
817,CASH_890,,Klagenfurt,Eingelegte Gurken,Brand C,7,4.98,34.86,Debit Card,
818,CASH_146,2024-07-29 10:40:52,Linz,Eingelegte Gurken,Brand D,4,2.5,10.0,Cash,M_2807
819,CASH_120,2024-08-12 04:38:34,Wien,Eingelegte Gurken,Brand A,6,7.9,47.4,Credit Card,M_9497
820,CASH_835,2024-07-21 17:25:55,Innsbruck,Eingelegte Gurken,Brand B,6,2.94,17.64,Cash,M_1591
821,CASH_910,2024-09-06 03:32:25,Bregenz,Eingelegte Melanzani,Brand B,5,3.07,15.35,Cash,
822,CASH_937,2024-08-18 20:25:08,Linz,Eingelegte Melanzani,Brand A,2,7.33,14.66,Debit Card,
823,CASH_911,2024-07-20 03:47:37,Villach,Eingelegte Melanzani,Brand C,6,7.69,46.14,Mobile Payment,
824,CASH_398,2024-09-22 18:30:24,Villach,Eingelegte Melanzani,Brand B,7,5.35,37.45,Cash,M_9143
825,CASH_329,2024-09-08 22:06:28,St. Pölten,Eingelegte Melanzani,Brand D,4,5.29,21.16,Credit Card,M_6446
826,CASH_312,,Bregenz,Eingelegte Oliven,Brand B,2,6.55,13.1,Debit Card,M_4808
827,CASH_954,2024-08-22 09:47:21,Graz,Eingelegte Melanzani,Brand C,10,8.84,88.4,Mobile Payment,M_9007
828,CASH_825,2024-09-22 07:20:29,Bregenz,Eingelegte Oliven,Brand A,2,1.7,3.4,Cash,M_3655
829,CASH_139,2024-07-26 14:55:07,Villach,Eingelegte Gurken,Brand B,9,7.74,69.66,Debit Card,M_5861
830,CASH_729,2024-09-25 08:33:20,Klagenfurt,Eingelegte Oliven,Brand B,3,7.17,21.51,Mobile Payment,M_5116
831,CASH_238,2024-08-12 23:46:54,Graz,Eingelegte Oliven,Brand D,1,2.61,2.61,Debit Card,
832,,2024-07-25 06:44:06,Bregenz,Eingelegte Gurken,Brand A,1,6.35,6.35,Credit Card,M_4703
833,CASH_988,,Villach,Eingelegte Oliven,Brand C,6,4.63,27.78,Mobile Payment,M_4319
834,,2024-07-28 08:11:16,Salzburg,Eingelegte Melanzani,Brand D,6,8.68,52.08,Mobile Payment,M_8756
835,CASH_922,2024-07-30 06:05:59,St. Pölten,Eingelegte Melanzani,Brand B,3,1.0,3.0,Credit Card,M_1855
836,CASH_409,2024-08-24 21:30:20,Eisenstadt,Eingelegte Melanzani,Brand B,9,7.97,71.73,Debit Card,M_9552
837,CASH_953,2024-09-16 06:10:40,Linz,Eingelegte Oliven,Brand B,7,5.41,37.87,Mobile Payment,M_8133
838,CASH_454,2024-08-16 14:49:42,Villach,Eingelegte Melanzani,Brand B,7,9.4,65.8,Credit Card,
839,CASH_477,2024-09-14 09:21:06,Linz,Eingelegte Oliven,Brand A,10,6.82,68.2,Debit Card,M_5145
840,CASH_582,,St. Pölten,Eingelegte Oliven,Brand D,8,7.75,62.0,Credit Card,
841,CASH_991,2024-07-20 22:47:11,Graz,Eingelegte Melanzani,Brand D,2,,,Credit Card,M_9914
842,CASH_440,2024-09-22 19:47:01,Klagenfurt,Eingelegte Oliven,Brand B,10,4.3,43.0,Credit Card,M_7605
843,CASH_879,2024-07-08 02:12:52,Eisenstadt,Eingelegte Melanzani,Brand C,2,1.4,2.8,Cash,M_7705
844,CASH_459,2024-07-01 09:17:35,Salzburg,Eingelegte Gurken,Brand D,10,1.77,17.7,Debit Card,
845,CASH_741,2024-07-12 05:20:37,Wien,Eingelegte Melanzani,Brand A,4,5.14,20.56,Cash,M_4130
846,CASH_393,2024-08-09 01:24:45,Graz,Eingelegte Gurken,Brand B,10,3.03,30.3,Cash,
847,CASH_194,2024-08-03 22:28:16,Bregenz,Eingelegte Gurken,Brand C,6,5.71,34.26,Cash,
848,CASH_544,2024-09-07 18:13:44,Klagenfurt,Eingelegte Oliven,Brand C,4,9.72,38.88,Mobile Payment,
849,CASH_218,2024-08-29 08:02:59,Eisenstadt,Eingelegte Oliven,Brand B,8,6.28,50.24,Mobile Payment,M_1554
850,CASH_586,2024-08-15 00:10:26,Klagenfurt,Eingelegte Gurken,Brand A,3,3.76,11.28,Debit Card,M_1356
851,CASH_848,,Villach,Eingelegte Gurken,Brand B,5,6.41,32.05,Debit Card,M_5918
852,CASH_536,2024-07-30 16:06:26,Linz,Eingelegte Oliven,Brand D,10,,,Cash,M_9586
853,CASH_907,2024-07-18 04:42:21,Wien,Eingelegte Melanzani,Brand C,3,5.13,15.39,Cash,M_3416
854,CASH_978,2024-08-09 02:11:15,Innsbruck,Eingelegte Gurken,Brand A,4,6.0,24.0,Mobile Payment,
855,CASH_317,2024-09-09 21:25:44,Bregenz,Eingelegte Oliven,Brand D,8,7.87,62.96,Credit Card,M_6215
856,CASH_847,2024-08-11 09:52:43,Villach,Eingelegte Oliven,Brand D,9,,,Debit Card,M_1440
857,CASH_613,2024-07-31 11:23:21,Wien,Eingelegte Oliven,Brand D,2,2.24,4.48,Cash,
858,CASH_254,2024-08-19 20:11:27,Linz,Eingelegte Gurken,Brand D,8,,,Debit Card,
859,CASH_454,2024-07-14 14:51:05,Salzburg,Eingelegte Oliven,Brand D,1,2.16,2.16,Debit Card,M_1189
860,CASH_410,2024-08-21 13:49:03,Villach,Eingelegte Gurken,Brand A,10,9.17,91.7,Mobile Payment,M_6489
861,CASH_877,2024-07-15 05:27:34,Villach,Eingelegte Oliven,Brand A,3,,,Mobile Payment,
862,CASH_388,2024-08-28 13:03:29,Wien,Eingelegte Melanzani,Brand D,8,9.0,72.0,Mobile Payment,
863,CASH_400,2024-07-04 17:17:11,Klagenfurt,Eingelegte Gurken,Brand A,8,6.72,53.76,Credit Card,M_1599
864,CASH_229,2024-07-23 02:34:06,Graz,Eingelegte Oliven,Brand D,7,4.11,28.77,Debit Card,M_4999
865,CASH_178,2024-09-06 18:29:02,Klagenfurt,Eingelegte Gurken,Brand A,3,7.51,22.53,Credit Card,M_2290
866,CASH_288,2024-08-08 13:25:01,Linz,Eingelegte Oliven,Brand A,7,8.14,56.98,Mobile Payment,M_9422
867,CASH_584,2024-09-27 01:23:36,Innsbruck,Eingelegte Gurken,Brand C,3,7.04,21.12,Debit Card,M_5668
868,CASH_381,2024-07-03 13:42:08,Linz,Eingelegte Gurken,Brand C,2,1.16,2.32,Mobile Payment,
869,CASH_750,2024-09-16 14:37:26,St. Pölten,Eingelegte Gurken,Brand D,8,1.11,8.88,Mobile Payment,M_8280
870,CASH_274,,Villach,Eingelegte Gurken,Brand D,1,6.14,6.14,Credit Card,M_6657
871,,2024-09-06 11:19:18,Klagenfurt,Eingelegte Gurken,Brand D,1,6.26,6.26,Mobile Payment,M_7805
872,CASH_340,2024-08-06 17:47:31,Villach,Eingelegte Oliven,Brand B,7,8.65,60.55,Credit Card,M_4462
873,CASH_852,2024-07-23 05:49:49,Villach,Eingelegte Oliven,Brand D,6,4.76,28.56,Mobile Payment,M_6950
874,CASH_425,2024-09-26 20:48:40,Eisenstadt,Eingelegte Oliven,Brand D,4,5.45,21.8,Debit Card,
875,CASH_645,2024-07-23 12:18:00,Klagenfurt,Eingelegte Gurken,Brand B,2,6.88,13.76,Debit Card,M_1475
876,CASH_684,,Villach,Eingelegte Melanzani,Brand C,10,6.12,61.2,Debit Card,M_7066
877,CASH_984,2024-09-22 12:35:32,Innsbruck,Eingelegte Melanzani,Brand D,6,3.15,18.9,Debit Card,M_4273
878,CASH_570,2024-07-04 06:36:29,Innsbruck,Eingelegte Oliven,Brand D,4,9.76,39.04,Credit Card,M_6427
879,CASH_107,2024-08-01 14:46:04,Wien,Eingelegte Oliven,Brand D,9,8.76,78.84,Credit Card,M_5260
880,CASH_124,2024-09-16 20:34:45,Bregenz,Eingelegte Gurken,Brand A,5,8.45,42.25,Credit Card,M_9381
881,CASH_368,2024-07-16 03:09:54,St. Pölten,Eingelegte Melanzani,Brand B,6,4.06,24.36,Cash,M_4442
882,CASH_826,2024-09-27 02:29:57,Bregenz,Eingelegte Melanzani,Brand C,6,5.0,30.0,Debit Card,M_5510
883,CASH_326,2024-07-19 16:18:01,Klagenfurt,Eingelegte Oliven,Brand C,5,7.44,37.2,Mobile Payment,M_8206
884,CASH_399,2024-09-27 04:09:38,Villach,Eingelegte Gurken,Brand B,1,6.25,6.25,Cash,M_5250
885,CASH_274,2024-09-05 12:30:39,Klagenfurt,Eingelegte Oliven,Brand B,10,3.83,38.3,Mobile Payment,M_8950
886,CASH_488,2024-08-31 05:30:57,Wien,Eingelegte Oliven,Brand A,6,2.86,17.16,Cash,
887,CASH_570,2024-09-22 06:22:31,St. Pölten,Eingelegte Oliven,Brand A,9,7.67,69.03,Mobile Payment,M_7528
888,CASH_647,2024-09-03 02:17:35,Eisenstadt,Eingelegte Melanzani,Brand A,8,3.23,25.84,Mobile Payment,M_3993
889,CASH_567,2024-08-01 07:44:45,Graz,Eingelegte Melanzani,Brand C,9,7.69,69.21,Credit Card,M_3171
890,CASH_695,2024-07-30 07:37:48,Bregenz,Eingelegte Gurken,Brand A,9,1.46,13.14,Credit Card,
891,CASH_320,2024-07-26 03:34:37,St. Pölten,Eingelegte Gurken,Brand C,10,,,Debit Card,M_2827
892,CASH_750,2024-09-21 06:37:51,St. Pölten,Eingelegte Gurken,Brand A,5,6.41,32.05,Debit Card,M_6384
893,CASH_644,2024-09-21 09:16:55,Innsbruck,Eingelegte Gurken,Brand C,9,6.63,59.67,Credit Card,M_3984
894,CASH_283,2024-09-04 15:31:10,Salzburg,Eingelegte Gurken,Brand C,2,4.99,9.98,Cash,
895,CASH_884,2024-08-09 16:19:20,Eisenstadt,Eingelegte Gurken,Brand A,5,2.89,14.45,Cash,M_4144
896,CASH_433,2024-07-21 19:42:10,Eisenstadt,Eingelegte Gurken,Brand D,5,3.37,16.85,Mobile Payment,M_6017
897,CASH_676,2024-08-10 14:19:27,Villach,Eingelegte Gurken,Brand A,7,,,Debit Card,M_3292
898,CASH_777,2024-07-03 22:12:13,Linz,Eingelegte Gurken,Brand C,1,8.12,8.12,Mobile Payment,M_4267
899,CASH_348,2024-08-26 08:06:04,Graz,Eingelegte Gurken,Brand D,10,9.74,97.4,Credit Card,M_7390
900,CASH_700,2024-09-01 07:17:38,Villach,Eingelegte Melanzani,Brand A,1,3.48,3.48,Mobile Payment,M_5656
901,CASH_523,2024-07-10 10:49:46,Graz,Eingelegte Melanzani,Brand C,10,1.79,17.9,Cash,M_9955
902,CASH_243,2024-09-06 09:44:01,Salzburg,Eingelegte Oliven,Brand C,6,5.01,30.06,Cash,
903,CASH_365,2024-08-12 06:43:45,Linz,Eingelegte Oliven,Brand A,3,4.7,14.1,Debit Card,M_1786
904,CASH_547,2024-09-04 11:01:36,Wien,Eingelegte Oliven,Brand C,9,6.17,55.53,Credit Card,M_2509
905,CASH_966,2024-09-07 05:51:32,Salzburg,Eingelegte Oliven,Brand D,10,2.72,27.2,Credit Card,M_8060
906,,2024-07-20 20:21:04,St. Pölten,Eingelegte Gurken,Brand D,9,7.66,68.94,Debit Card,M_7577
907,CASH_430,2024-08-19 00:00:14,Villach,Eingelegte Melanzani,Brand C,4,7.91,31.64,Debit Card,M_4282
908,CASH_256,2024-08-15 22:55:36,Innsbruck,Eingelegte Melanzani,Brand B,5,1.24,6.2,Credit Card,M_9848
909,CASH_306,2024-08-10 07:42:13,Linz,Eingelegte Melanzani,Brand D,5,9.28,46.4,Mobile Payment,
910,CASH_988,,Innsbruck,Eingelegte Gurken,Brand A,8,2.79,22.32,Debit Card,M_3042
911,CASH_266,2024-09-13 23:33:07,Innsbruck,Eingelegte Melanzani,Brand D,10,9.96,99.6,Debit Card,
912,CASH_214,2024-08-16 15:16:32,Bregenz,Eingelegte Melanzani,Brand A,7,4.6,32.2,Credit Card,M_6078
913,CASH_186,2024-09-22 09:14:44,Villach,Eingelegte Gurken,Brand A,5,9.08,45.4,Credit Card,
914,CASH_811,2024-07-17 16:09:08,Bregenz,Eingelegte Melanzani,Brand A,10,8.8,88.0,Mobile Payment,M_7797
915,CASH_928,2024-07-23 16:09:47,Graz,Eingelegte Gurken,Brand A,3,,,Cash,M_7114
916,CASH_439,2024-08-11 00:50:01,Wien,Eingelegte Gurken,Brand A,3,1.42,4.26,Debit Card,M_9604
917,CASH_167,2024-08-14 07:05:26,Salzburg,Eingelegte Gurken,Brand D,7,5.83,40.81,Cash,M_1011
918,CASH_652,2024-08-02 04:20:42,Klagenfurt,Eingelegte Oliven,Brand A,8,8.48,67.84,Cash,
919,CASH_861,2024-07-19 07:42:05,Salzburg,Eingelegte Oliven,Brand D,5,1.95,9.75,Cash,
920,CASH_632,2024-09-29 14:42:37,Eisenstadt,Eingelegte Oliven,Brand C,3,4.37,13.11,Cash,M_1560
921,CASH_286,2024-09-19 01:50:12,Wien,Eingelegte Melanzani,Brand A,4,3.9,15.6,Debit Card,M_6634
922,CASH_564,2024-09-12 12:28:13,St. Pölten,Eingelegte Gurken,Brand D,2,6.9,13.8,Mobile Payment,M_4052
923,CASH_198,,Klagenfurt,Eingelegte Oliven,Brand C,2,4.84,9.68,Credit Card,M_3068
924,CASH_402,2024-07-15 03:35:45,Graz,Eingelegte Gurken,Brand C,8,9.86,78.88,Credit Card,M_9269
925,CASH_796,2024-09-04 06:09:53,Innsbruck,Eingelegte Melanzani,Brand B,6,8.02,48.12,Credit Card,M_6941
926,CASH_202,,Graz,Eingelegte Oliven,Brand B,3,9.6,28.8,Debit Card,M_5561
927,CASH_634,2024-08-21 09:24:57,Villach,Eingelegte Gurken,Brand D,6,9.44,56.64,Credit Card,
928,CASH_168,2024-07-27 23:39:38,Wien,Eingelegte Gurken,Brand B,3,2.44,7.32,Cash,M_3612
929,CASH_172,2024-07-25 07:53:22,Innsbruck,Eingelegte Gurken,Brand B,7,7.66,53.62,Cash,
930,CASH_633,2024-08-11 00:40:07,Linz,Eingelegte Oliven,Brand A,10,6.94,69.4,Mobile Payment,M_9867
931,CASH_378,2024-07-10 23:21:56,Wien,Eingelegte Gurken,Brand C,2,4.83,9.66,Cash,M_8983
932,CASH_713,2024-07-14 02:46:38,Klagenfurt,Eingelegte Melanzani,Brand D,7,6.74,47.18,Mobile Payment,M_5519
933,CASH_357,2024-08-12 13:42:53,Klagenfurt,Eingelegte Melanzani,Brand A,2,5.37,10.74,Debit Card,
934,CASH_957,2024-09-29 15:35:38,St. Pölten,Eingelegte Gurken,Brand D,1,6.31,6.31,Credit Card,M_2924
935,CASH_718,,Villach,Eingelegte Gurken,Brand A,6,4.96,29.76,Debit Card,M_9564
936,CASH_785,2024-09-19 23:49:27,Wien,Eingelegte Melanzani,Brand B,1,3.96,3.96,Mobile Payment,M_1464
937,CASH_452,2024-08-02 11:52:43,Klagenfurt,Eingelegte Melanzani,Brand C,8,3.92,31.36,Mobile Payment,M_3631
938,CASH_510,2024-09-09 20:20:47,Klagenfurt,Eingelegte Melanzani,Brand D,2,6.55,13.1,Cash,M_6010
939,CASH_609,2024-09-20 12:20:39,Graz,Eingelegte Gurken,Brand B,5,5.37,26.85,Mobile Payment,M_6922
940,CASH_695,,Linz,Eingelegte Oliven,Brand C,9,4.58,41.22,Credit Card,
941,CASH_249,2024-09-23 12:54:16,Klagenfurt,Eingelegte Oliven,Brand C,7,4.47,31.29,Mobile Payment,M_2346
942,CASH_783,2024-07-06 07:35:09,Linz,Eingelegte Melanzani,Brand D,4,9.85,39.4,Cash,M_8214
943,CASH_978,2024-07-02 09:15:01,St. Pölten,Eingelegte Gurken,Brand D,7,9.99,69.93,Cash,M_9496
944,CASH_915,,Klagenfurt,Eingelegte Gurken,Brand D,6,9.33,55.98,Cash,M_6850
945,CASH_651,2024-08-11 22:15:50,St. Pölten,Eingelegte Melanzani,Brand A,9,5.82,52.38,Credit Card,M_4732
946,,2024-09-21 17:52:14,Linz,Eingelegte Oliven,Brand A,8,5.47,43.76,Debit Card,
947,CASH_455,2024-08-27 17:41:03,Bregenz,Eingelegte Oliven,Brand B,2,1.59,3.18,Mobile Payment,M_1451
948,CASH_777,2024-09-29 04:25:13,Bregenz,Eingelegte Gurken,Brand C,6,8.19,49.14,Debit Card,
949,CASH_829,2024-08-10 00:39:03,Klagenfurt,Eingelegte Oliven,Brand A,2,5.77,11.54,Cash,M_5076
950,CASH_606,2024-07-23 05:01:41,Salzburg,Eingelegte Gurken,Brand A,2,6.17,12.34,Debit Card,M_7247
951,CASH_463,2024-08-13 05:06:19,Graz,Eingelegte Oliven,Brand D,5,2.66,13.3,Debit Card,
952,CASH_196,2024-07-11 10:28:48,Eisenstadt,Eingelegte Gurken,Brand A,10,,,Credit Card,M_2564
953,CASH_493,2024-09-06 00:00:20,Linz,Eingelegte Melanzani,Brand C,2,2.7,5.4,Debit Card,
954,CASH_687,2024-09-26 04:38:23,Graz,Eingelegte Gurken,Brand B,9,8.37,75.33,Credit Card,M_9807
955,CASH_210,2024-07-16 09:59:18,Klagenfurt,Eingelegte Oliven,Brand B,10,9.1,91.0,Debit Card,
956,CASH_661,2024-08-13 14:59:42,Villach,Eingelegte Gurken,Brand A,9,,,Cash,M_4923
957,CASH_591,2024-08-21 01:22:03,St. Pölten,Eingelegte Melanzani,Brand A,6,6.07,36.42,Debit Card,M_4292
958,CASH_513,2024-07-26 09:40:27,Villach,Eingelegte Gurken,Brand A,8,,,Credit Card,M_8931
959,,2024-08-06 21:44:03,Wien,Eingelegte Melanzani,Brand A,5,7.73,38.65,Cash,M_1785
960,CASH_650,2024-08-08 12:12:22,Wien,Eingelegte Oliven,Brand D,9,2.6,23.4,Mobile Payment,M_1732
961,CASH_174,2024-07-24 07:45:20,Innsbruck,Eingelegte Gurken,Brand B,10,1.14,11.4,Debit Card,
962,CASH_951,2024-07-01 07:42:52,Klagenfurt,Eingelegte Melanzani,Brand D,4,8.54,34.16,Credit Card,
963,CASH_827,2024-08-03 13:43:36,Linz,Eingelegte Melanzani,Brand C,7,4.74,33.18,Debit Card,M_4104
